Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ezequiel Duran","TEX",60,259,241,59,39,14,1,5,28,26,13,0,61,3,2,1,,8,2,0.246322,0.0512279,0.236061,0.217011,0.291618,0.37609,0.291325,0.667709,0.129768,5.05544,0.306881,-0.14525,0.279462,26.0333,-4.56958,86.6318,0.134212,-2.23804,-3.946593940258026,-1.063035249710083,0.399503,999,,,,,,,240.3,4.005,240.3,4.005,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Cody Freeman","TEX",47,203,187,46,31,9,0,5,23,22,12,0,31,1,2,1,,3,1,0.245163,0.0580964,0.150709,0.385488,0.291956,0.380422,0.292093,0.672378,0.135259,4.00174,0.26629,-0.0242287,-0.200919,20.531,-3.45497,87.1609,-0.225148,-0.549917,-3.297031655907631,0.17508339881896973,0.395436,999,,,,,,,185.6,3.94893617,185.6,3.94893617,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Taylor Walls","TBR",70,301,265,56,38,12,2,5,33,27,31,0,71,1,2,1,,13,4,0.212689,0.102825,0.235554,0.436523,0.295441,0.322076,0.276632,0.617517,0.109387,6.10494,0.269362,0.112443,0.582078,26.6642,-8.90122,74.2229,0.694521,-0.759013,-8.450239062309265,1.9159873723983765,0.391415,999,,,,,,,251.3,3.59,251.3,3.59,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Yohel Pozo","STL",42,173,165,44,29,10,0,5,18,22,5,0,21,1,1,0,,1,0,0.264475,0.0305892,0.121155,0.252479,0.288587,0.414957,0.302589,0.703544,0.150482,2.87058,0.275855,-0.124644,-0.135765,18.9713,-1.47002,95.0166,-0.260409,-1.2519,-1.2822186648845673,-0.8518975675106049,0.385273,999,,,,,,,177.3,4.221428571,177.3,4.221428571,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Zack Gelof","ATH",26,112,100,23,14,5,0,4,14,14,10,0,36,1,1,0,,3,1,0.227803,0.0875086,0.321365,0.272303,0.299243,0.399057,0.304633,0.6983,0.171254,5.37025,0.309596,0.0492399,0.200288,12.4678,-0.765882,91.5744,0.249528,0.364778,-0.8626950830221176,0.764778345823288,0.384382,999,,,,,,,116.8,4.492307692,116.8,4.492307692,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Tyrone Taylor","NYM",63,273,251,58,37,14,2,6,31,28,14,1,61,5,2,1,,7,2,0.231918,0.0506487,0.225168,0.224937,0.28399,0.372269,0.285562,0.656258,0.140351,6.0197,0.281429,0.266371,0.359227,26.1631,-6.09395,84.505,0.625598,0.95614,-4.387982189655304,-0.9688602089881897,0.38121,999,,,,,,,246.9,3.919047619,246.9,3.919047619,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Matt Vierling","DET",52,224,202,49,34,9,1,5,25,23,18,0,52,2,2,0,,3,1,0.244878,0.0798043,0.232881,0.342683,0.310771,0.380765,0.303054,0.691536,0.135887,4.60465,0.302352,0.142958,-0.22178,24.6485,-1.81884,93.0557,-0.0788222,-1.79466,-1.9121872335672379,-2.0946573615074158,0.37885,999,,,,,,,214.1,4.117307692,214.1,4.117307692,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Jon Berti",,34,147,132,33,25,5,1,2,17,12,11,0,31,1,1,1,,8,2,0.248569,0.078017,0.211766,0.368412,0.313268,0.337105,0.289706,0.650373,0.0885368,5.9305,0.309109,0.10231,0.534367,14.5824,-2.78675,83.721,0.636677,0.226445,-2.19165575504303,0.9014454185962677,0.377012,999,,,,,,,137.4,4.04117647,137.4,4.04117647,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Tyler Austin","CHC",37,161,144,35,20,8,0,7,20,22,15,1,40,1,1,0,,0,0,0.245839,0.0942112,0.251507,0.374586,0.318788,0.446591,0.327426,0.765378,0.200752,2.88728,0.293682,-0.152727,-0.201162,20.9019,1.87848,111.675,-0.353889,0.0352174,1.8738333880901337,-3.5897826105356216,0.372475,999,,,,,,,189,5.108108108,189,5.108108108,,,,,,,,,,,,,,,,,,,"Tyler Austin","11850",592122
"Jimmy Crooks","STL",26,103,94,22,15,4,0,2,11,11,7,0,28,1,1,0,,0,0,0.238334,0.0686158,0.267199,0.256797,0.296714,0.367533,0.291446,0.664247,0.129199,3.36201,0.30925,-0.00632265,-0.119098,10.3632,-1.80709,87.383,-0.125421,0.382675,-1.665659412741661,2.0826747119426727,0.369445,999,,,,,,,83.6,3.215384615,83.6,3.215384615,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"James McCann","ARI",50,200,184,44,29,10,0,5,21,22,11,0,51,3,2,1,,1,0,0.23894,0.0529904,0.256956,0.206224,0.287722,0.378431,0.290268,0.666154,0.139491,3.11959,0.299713,-0.280778,-0.147346,19.9512,-3.70395,83.4436,-0.428124,-0.632353,-4.3566069304943085,2.3426470160484314,0.366389,999,,,,,,,182.3,3.646,182.3,3.646,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Christopher Morel","MIA",75,322,286,64,37,13,1,13,38,40,30,1,96,3,2,1,,6,2,0.222914,0.0943117,0.299082,0.315337,0.303105,0.409485,0.310021,0.712591,0.186571,4.62433,0.285228,0.317821,-0.337312,37.2537,-0.793112,96.6187,-0.0194905,0.168779,-1.309904806315899,-5.8312209993600845,0.365449,999,,,,,,,342.8,4.570666666,342.8,4.570666666,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Starling Marte","KCR",63,273,249,66,48,11,1,6,32,30,17,0,58,5,2,1,,8,2,0.265484,0.061195,0.212662,0.287756,0.322702,0.392764,0.313697,0.715466,0.127279,5.17129,0.321184,-0.125949,0.381592,32.3994,0.142336,97.6214,0.255643,-0.0994762,-0.5097038149833679,-5.324476055800915,0.364441,999,,,,,,,290.2,4.606349206,290.2,4.606349206,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Ronny Mauricio","NYM",31,133,123,30,20,5,0,4,16,16,8,1,33,1,1,0,,3,1,0.244119,0.0634477,0.247531,0.256322,0.29651,0.402072,0.300942,0.698582,0.157953,4.72124,0.296463,-0.00216755,0.0726551,14.4069,-1.30806,95.0409,0.0704875,0.513538,-0.7112323194742203,-0.16146183013916016,0.363439,999,,,,,,,127,4.096774193,127,4.096774193,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Jahmai Jones","DET",29,126,108,26,16,6,1,4,17,15,14,0,31,3,1,1,,2,1,0.243814,0.10841,0.244281,0.443792,0.341226,0.419966,0.333358,0.761191,0.176152,5.74655,0.305342,-0.00180018,-0.0883872,16.9648,2.07695,113.931,-0.0901874,0.0773976,1.978589005768299,-2.8726024329662323,0.352231,999,,,,,,,150.3,5.18275862,150.3,5.18275862,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Daniel Schneemann","CLE",41,175,155,34,22,7,1,4,19,17,17,0,47,1,1,0,,3,1,0.219192,0.0971355,0.271411,0.357891,0.298517,0.359301,0.290822,0.657819,0.140109,4.78507,0.284118,-0.0830594,-0.0685977,17.5187,-3.15893,86.0648,-0.151657,0.0202568,-3.0258917659521103,0.4452568553388119,0.352219,999,,,,,,,155.9,3.802439024,155.9,3.802439024,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Jett Williams","MIL",34,147,129,29,17,7,1,3,18,16,15,0,39,2,1,0,,5,2,0.221827,0.100083,0.26715,0.374633,0.306608,0.36916,0.298463,0.675768,0.147333,6.29629,0.290447,-0.0065818,0.0447481,15.6277,-1.74151,90.7968,0.0381663,-0.744187,-1.565259661525488,0.08081251382827759,0.348505,999,,,,,,,142.5,4.19117647,142.5,4.19117647,,,,,,,,,,,,,,,,,,,"Jett Williams","sa3020134",702518
"Masataka Yoshida","BOS",40,175,159,44,31,9,0,4,19,21,12,0,23,3,1,0,,2,0,0.27859,0.0686759,0.132171,0.5196,0.33827,0.422088,0.33094,0.760358,0.143498,3.64162,0.300749,-0.139617,-0.0607633,23.2188,2.54117,108.32,-0.200381,-0.00361249,1.5156887769699097,-4.178612678544596,0.3438,999,,,,,,,199.9,4.9975,199.9,4.9975,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Carlos Cortes","ATH",37,161,144,34,21,8,0,5,19,19,14,0,34,1,1,0,,1,0,0.238599,0.0881822,0.212831,0.41433,0.308679,0.403881,0.3106,0.712559,0.165282,2.93393,0.276602,-0.0511746,-0.248553,18.7025,-0.320861,95.6854,-0.299727,0.618401,-1.1184524595737457,-1.10659921169281,0.3393,999,,,,,,,163.5,4.418918918,163.5,4.418918918,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Triston Casas","BOS",32,140,121,29,17,6,0,6,16,18,18,1,35,1,1,0,,0,0,0.239917,0.126017,0.251466,0.501128,0.339785,0.434206,0.335123,0.773991,0.194289,2.0408,0.289237,-0.118409,-0.208691,19.0505,2.5084,111.202,-0.3271,-0.230543,1.5212195217609406,-3.0305434316396713,0.338578,728.4299926757812,,,,,,,172.2,5.38125,172.2,5.38125,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Luis Matos","SFG",32,140,129,32,21,6,0,4,17,17,8,0,19,1,1,0,,3,0,0.24923,0.058607,0.1328,0.441318,0.299472,0.408899,0.307078,0.708371,0.159669,4.62362,0.259068,-0.0164854,0.109478,15.8627,-0.679403,98.3368,0.0929926,0.0199122,-0.1829851046204567,-1.1800877749919891,0.337095,999,,,,,,,137.9,4.309375,137.9,4.309375,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Dane Myers","CIN",53,231,210,51,37,8,1,6,25,27,16,0,59,3,1,0,,8,2,0.244904,0.0701508,0.253897,0.276296,0.305957,0.37413,0.299171,0.680087,0.129226,4.99327,0.309332,-0.0563617,0.318339,24.6904,-2.60402,85.6466,0.261977,-1.13622,-3.6677412390708923,-0.8112238049507141,0.328061,999,,,,,,,227.5,4.29245283,227.5,4.29245283,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Ryan Waldschmidt","ARI",36,154,133,32,22,6,1,3,19,16,17,0,33,3,1,0,,4,1,0.23875,0.110772,0.216881,0.510749,0.335693,0.360402,0.311035,0.696095,0.121652,5.08959,0.295493,0,-0.125488,17.9437,-0.252601,97.6698,-0.125488,0.163237,-0.5508048981428146,-1.3867634236812592,0.325973,999,,,,,,,162.3,4.508333333,162.3,4.508333333,,,,,,,,,,,,,,,,,,,"Ryan Waldschmidt","sa3025261",814439
"Bryce Eldridge","SFG",104,448,402,94,57,19,0,18,45,58,38,3,134,3,4,1,,1,1,0.234535,0.0839858,0.298247,0.281598,0.302254,0.416224,0.308817,0.718478,0.181689,2.12288,0.30091,-0.0284943,-0.657234,51.3931,-1.54152,99.5281,-0.685728,-0.183415,-0.9362861812114716,-10.783415079116821,0.325903,999,,,,,,,470.8,4.526923076,470.8,4.526923076,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Nathan Church","STL",42,182,166,42,31,7,1,3,21,18,12,0,25,2,1,1,,4,1,0.253333,0.0645403,0.138629,0.46556,0.309555,0.359136,0.294529,0.668691,0.105803,5.00501,0.281144,-0.0032545,0.0124263,18.7672,-2.73754,89.495,0.00917179,0.246399,-2.2568470742553473,-0.7036013454198837,0.31663,999,,,,,,,170.2,4.052380952,170.2,4.052380952,,,,,,,,,,,,,,,,,,,"Nathan Church","31357",701675
"Connor Wong","BOS",53,211,192,47,31,10,1,5,23,21,15,0,52,3,1,1,,3,1,0.24429,0.068688,0.243888,0.281637,0.304685,0.379331,0.299828,0.684016,0.135041,4.28801,0.3073,-0.102645,-0.288332,22.6868,-2.26813,86.8879,-0.390977,-2.75983,-3.654892325401306,1.3651657104492188,0.315075,999,,,,,,,209.8,3.958490566,209.8,3.958490566,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Max Kepler",,29,126,112,27,17,5,0,4,15,15,11,0,26,1,1,0,,1,0,0.23712,0.0903717,0.204327,0.44229,0.31181,0.409692,0.313826,0.721503,0.172572,3.77799,0.266903,-0.114778,-0.0731775,14.9667,0.0788513,100.29,-0.187955,0.269787,-0.14474423229694366,-1.080213040113449,0.310971,999,,,,,,,129.2,4.455172413,129.2,4.455172413,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Everson Pereira","CHW",49,210,189,43,27,7,1,8,27,24,17,0,67,3,1,0,,4,1,0.226672,0.0813235,0.320845,0.253467,0.298438,0.395849,0.30353,0.694288,0.169178,5.11695,0.304544,-0.0625018,-0.035674,23.1891,-1.62398,93.3773,-0.0981758,-0.912361,-1.737362526357174,-2.462361514568329,0.309816,999,,,,,,,217.8,4.444897959,217.8,4.444897959,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Ryan Vilade","TBR",40,175,156,38,26,7,1,4,19,19,15,0,43,2,1,1,,3,1,0.240871,0.0841167,0.244558,0.343954,0.311964,0.370628,0.300854,0.682593,0.129757,4.80794,0.305171,-0.00815496,-0.191311,18.944,-1.73358,90.9086,-0.199466,0.723121,-2.0746364146471024,-0.9518786668777466,0.3066,999,,,,,,,174.3,4.3575,174.3,4.3575,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Otto Kemp","PHI",55,238,211,49,31,11,1,7,29,30,17,0,68,8,2,0,,4,2,0.234327,0.0708245,0.284882,0.24861,0.312519,0.395314,0.310081,0.707833,0.160988,5.05014,0.306801,-0.0778116,-0.251477,27.5469,-0.574659,96.3902,-0.329288,-0.993412,-1.34752756357193,-3.593411684036255,0.304623,999,,,,,,,243.8,4.432727272,243.8,4.432727272,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"Nolan Jones","CLE",28,119,104,25,16,5,1,3,13,12,13,1,35,1,1,0,,2,1,0.236632,0.106923,0.294927,0.362539,0.324324,0.378591,0.309602,0.702915,0.14196,4.68504,0.32466,-0.0508022,-0.0317787,13.7271,-0.333626,99.0016,-0.0825809,0.122475,-0.22261269390583038,-0.9525248929858208,0.298819,999,,,,,,,127.4,4.55,127.4,4.55,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Carlos Santana","ARI",83,357,312,70,47,13,0,10,38,40,40,1,69,2,2,0,,3,0,0.224232,0.110984,0.192575,0.576312,0.314197,0.361867,0.299872,0.676064,0.137635,3.27568,0.254753,-0.595714,-0.128661,38.3612,-3.8211,90.0229,-0.724376,2.42674,-4.9458664655685425,-4.048257112503052,0.295003,999,,,,,,,343.4,4.137349397,343.4,4.137349397,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Ryan Mountcastle","BAL",36,154,142,36,23,8,0,6,17,20,9,0,38,1,2,0,,1,0,0.256533,0.0606703,0.247961,0.244676,0.304507,0.43181,0.317234,0.736316,0.175277,3.35866,0.309572,0.0454106,-0.0897574,18.7188,0.522492,104.519,-0.0443468,0.0545828,0.7758390940725803,-3.1954172179102898,0.294747,999,,,,,,,171.1,4.752777777,171.1,4.752777777,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Jasson Domínguez","NYY",21,91,81,20,14,4,0,3,12,11,9,0,23,1,1,0,,4,1,0.250027,0.0961709,0.250084,0.384554,0.324784,0.403651,0.318416,0.728435,0.153624,5.74849,0.311703,0.00249233,0.312118,11.1484,0.396065,105.017,0.31461,-0.326378,0.8526769578456879,-1.2013777196407318,0.284774,327.75,,,,,,,105.6,5.028571428,105.6,5.028571428,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Hyeseong Kim","LAD",31,133,124,31,23,5,1,2,15,15,7,0,33,1,1,1,,7,1,0.24919,0.0508173,0.245542,0.20696,0.293506,0.359177,0.286009,0.652683,0.109987,6.75429,0.31931,-0.0307933,0.809853,12.7944,-2.92057,82.0194,0.77906,-0.0747112,-2.0552674531936646,0.40028879046440125,0.283402,722.5800170898438,,,,,,,123.1,3.970967741,123.1,3.970967741,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","35322",808975
"Leody Taveras","BAL",18,77,70,18,12,3,0,2,9,8,6,0,16,0,1,0,,3,1,0.250401,0.0716505,0.20446,0.350437,0.304707,0.392207,0.303561,0.696913,0.141805,5.86019,0.293663,0.00893947,0.203941,8.50457,-0.593569,95.0997,0.21288,0.244218,-0.23184168338775635,0.21921835839748383,0.269859,999,,,,,,,79.2,4.4,79.2,4.4,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Keibert Ruiz","WSN",81,320,298,74,52,14,0,8,30,36,15,0,36,4,2,1,,2,1,0.249443,0.0482082,0.113851,0.423432,0.292156,0.379058,0.292642,0.671214,0.129614,2.48189,0.259003,-0.38771,-0.410308,32.5069,-5.30357,86.0743,-0.798019,-3.69838,-6.079580307006836,2.5516154766082764,0.260442,739.2899780273438,,,,,,,290.2,3.582716049,290.2,3.582716049,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Daniel Susac","SFG",19,77,71,17,11,3,0,2,7,9,4,0,22,1,1,0,,1,0,0.234686,0.0562676,0.282936,0.19887,0.28595,0.367302,0.285824,0.653252,0.132615,3.76597,0.30763,-0.00764189,-0.078188,7.37656,-1.69795,83.7774,-0.0858299,0.0392727,-1.5624722242355347,1.539272729307413,0.259051,999,,,,,,,68.6,3.610526315,68.6,3.610526315,,,,,,,,,,,,,,,,,,,"Daniel Susac","sa3019997",691740
"Juan Brito","CLE",23,98,86,20,13,4,0,2,11,10,10,0,20,1,1,0,,1,1,0.227837,0.102269,0.201981,0.506327,0.313847,0.363267,0.299583,0.677114,0.13543,3.90363,0.268361,-0.0045653,-0.204977,10.5075,-1.07192,92.1,-0.209543,-0.0864915,-1.1220297664403915,0.26350846886634827,0.257263,999,,,,,,,88.5,3.847826086,88.5,3.847826086,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Justyn-Henry Malloy","TBR",23,98,83,20,13,4,0,3,12,11,13,0,27,1,1,0,,1,0,0.238549,0.131596,0.272328,0.483227,0.348533,0.381472,0.325854,0.730006,0.142924,3.03713,0.31678,-0.0017095,-0.134296,12.5978,1.01837,108.13,-0.136005,-0.252752,0.8030708730220795,-1.702751874923706,0.253052,999,,,,,,,112.7,4.9,112.7,4.9,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Johan Rojas","PHI",21,91,84,21,15,3,1,1,11,9,5,0,19,1,1,1,,5,1,0.246888,0.0541909,0.213856,0.253398,0.293638,0.350203,0.282966,0.643842,0.103315,7.08713,0.306013,0.0536276,0.451693,8.52925,-2.2231,77.8153,0.505321,0.908408,-1.8873851895332336,1.2334083914756775,0.242851,999,,,,,,,82.1,3.909523809,82.1,3.909523809,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Leo Jiménez","TOR",18,77,67,15,10,3,0,2,9,8,6,0,17,3,1,0,,1,0,0.229243,0.0811729,0.215502,0.376669,0.318592,0.352347,0.300281,0.670939,0.123104,3.89325,0.27882,-0.0295533,-0.150367,8.29958,-0.798564,92.0002,-0.17992,0.00908537,-0.9059343934059143,0.5840853601694107,0.238221,999,,,,,,,73.4,4.077777777,73.4,4.077777777,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Troy Johnston","COL",60,259,235,61,40,12,2,7,30,31,17,0,53,5,2,1,,8,2,0.261681,0.0667865,0.202929,0.329113,0.322986,0.416818,0.321727,0.739804,0.155137,5.93204,0.30948,-0.12904,0.367795,32.4265,1.82364,92.3258,0.238755,0.669796,-2.1169689893722534,-4.2052043080329895,0.234789,999,,,,,,,294.2,4.903333333,294.2,4.903333333,,,,,,,,,,,,,,,,,,,"Troy Johnston","26143",687859
"Nick Allen","HOU",29,126,113,26,20,5,0,1,12,10,10,0,25,1,1,1,,3,1,0.232779,0.0786814,0.197481,0.398424,0.297442,0.313426,0.273574,0.610868,0.0806474,4.33933,0.285475,0.0121545,-0.118798,10.8489,-4.03897,73.5737,-0.106644,1.22874,-4.031101673841476,1.92873877286911,0.228602,999,,,,,,,92.4,3.186206896,92.4,3.186206896,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Griffin Conine","MIA",87,378,336,74,47,14,1,12,41,44,36,0,125,4,2,0,,1,1,0.221724,0.0954401,0.331814,0.287631,0.30199,0.382606,0.300938,0.684596,0.160882,2.9453,0.309974,-0.18462,-0.7154,40.9449,-3.71875,90.3963,-0.90002,1.05846,-5.20256245136261,-5.141537666320801,0.228367,999,,,,,,,356.6,4.098850574,356.6,4.098850574,,,,,,,,,,,,,,,,,,,"Griffin Conine","21626",665052
"Richie Palacios","TBR",41,175,153,35,25,7,0,3,20,16,19,0,34,2,1,0,,5,1,0.231767,0.107091,0.195428,0.54798,0.320919,0.33706,0.294614,0.65798,0.105293,5.19391,0.279034,-0.0134522,0.223112,18.0574,-2.62019,86.6101,0.209659,0.30823,-2.552122488617897,-1.2667705416679382,0.22553,999,,,,,,,161.2,3.931707317,161.2,3.931707317,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Randal Grichuk","NYY",29,126,116,28,17,6,1,4,15,15,8,0,27,1,1,0,,0,0,0.242303,0.0624504,0.214295,0.291423,0.295172,0.418994,0.30776,0.714166,0.176691,3.54561,0.276928,0.0262048,-0.193387,14.3462,-0.541652,97.6766,-0.167182,-0.175424,-0.5122162699699402,-1.625423938035965,0.224993,999,,,,,,,128.5,4.431034482,128.5,4.431034482,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Tyler Locklear","ARI",36,154,137,33,22,7,1,4,18,19,13,0,40,3,1,0,,3,1,0.244237,0.0828501,0.261792,0.316473,0.322261,0.398358,0.31591,0.72062,0.154122,4.98686,0.312895,-0.0159322,0.00671461,18.5532,0.3569,101.009,-0.00921762,0.0448852,0.1749662309885025,-3.1051148772239685,0.224419,999,,,,,,,162.3,4.508333333,162.3,4.508333333,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Brice Matthews","HOU",19,84,74,16,10,3,1,3,10,10,8,0,28,1,0,0,,4,1,0.220452,0.0945499,0.333489,0.283518,0.304286,0.382584,0.302493,0.686869,0.162131,6.63346,0.311226,0.00385167,0.13916,9.20494,-0.720311,93.4955,0.143012,-0.00926627,-0.5009604394435883,-0.20926626026630402,0.223135,999,,,,,,,90,4.736842105,90,4.736842105,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Jose Iglesias",,39,168,155,39,29,7,0,2,16,16,9,0,28,3,1,1,,2,1,0.252531,0.0520739,0.167472,0.310941,0.301878,0.342768,0.28503,0.644646,0.0902378,3.46738,0.294418,-0.0856396,-0.161989,16.0279,-3.82256,80.5094,-0.247629,-0.396904,-4.1177137196063995,0.6030960977077484,0.222144,999,,,,,,,139.5,3.576923076,139.5,3.576923076,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Mike Tauchman","NYM",24,105,91,21,15,4,0,2,13,10,13,0,25,1,1,0,,1,0,0.233479,0.119681,0.234748,0.509829,0.331847,0.362078,0.309834,0.693925,0.128599,3.80644,0.292168,-0.114182,-0.131265,12.132,-0.274591,101.133,-0.245447,0.0967164,-0.10450902581214905,-1.2282836511731148,0.221055,999,,,,,,,100.9,4.204166666,100.9,4.204166666,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Eli White","ATL",31,133,122,29,20,4,1,3,17,15,9,0,37,2,1,0,,5,1,0.236627,0.0651442,0.274522,0.2373,0.294845,0.371082,0.291165,0.665927,0.134456,6.63568,0.307314,-0.0493083,0.365586,13.3512,-2.36381,84.5713,0.316278,1.08781,-2.115783214569092,-0.18718552589416504,0.217104,999,,,,,,,125.6,4.051612903,125.6,4.051612903,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Luis Urías",,23,98,85,20,13,3,0,3,10,11,10,0,18,2,1,0,,1,0,0.228781,0.0972387,0.188603,0.515574,0.319638,0.360303,0.303405,0.679942,0.131523,3.09784,0.261176,-0.011915,-0.111638,10.8117,-0.767795,93.1319,-0.123553,-0.629866,-0.9190680161118507,-0.2798658013343811,0.216678,999,,,,,,,101.8,4.426086956,101.8,4.426086956,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Robert Hassell III","WSN",63,273,249,60,45,10,0,5,28,26,20,1,65,2,1,1,,6,2,0.241822,0.0720087,0.238174,0.302336,0.30036,0.344718,0.285023,0.645078,0.102896,4.56346,0.306952,0.0178276,0.199438,26.0436,-6.21342,80.8548,0.217266,0.228692,-5.977369636297226,-0.9963083863258362,0.215787,999,,,,,,,234.8,3.726984126,234.8,3.726984126,,,,,,,,,,,,,,,,,,,"Robert Hassell III","27482",690987
"Dom Keegan","TBR",16,64,58,13,8,3,0,2,7,7,5,0,18,1,1,0,,0,0,0.224996,0.0761293,0.278558,0.273298,0.290697,0.360793,0.286143,0.65149,0.135797,3.19917,0.293899,-0.00657065,-0.0830985,6.16367,-1.39843,80.7745,-0.0896691,0.193696,-1.5398783832788467,1.4436956495046616,0.215531,999,,,,,,,60.3,3.76875,60.3,3.76875,,,,,,,,,,,,,,,,,,,"Dom Keegan","sa3020194",681371
"Kristian Campbell","BOS",21,91,80,20,14,4,0,2,10,10,9,0,23,2,0,0,,1,0,0.247861,0.0986449,0.254806,0.387137,0.335159,0.380589,0.317791,0.715748,0.132728,4.28532,0.323438,0.0105059,-0.107986,11.1023,0.349937,99.2623,-0.09748,-0.127163,-0.176596999168396,-0.8521633744239807,0.215195,739.8200073242188,,,,,,,97.3,4.633333333,97.3,4.633333333,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Heriberto Hernández","MIA",78,336,295,66,40,13,1,11,38,41,34,0,102,3,2,1,,3,1,0.222739,0.101963,0.304774,0.334553,0.308738,0.392696,0.30781,0.701434,0.169957,3.98467,0.295591,-0.1677,-0.418845,38.27,-1.43096,95.1036,-0.586545,-0.457321,-2.5364314317703247,-6.557320952415466,0.213327,999,,,,,,,335.3,4.298717948,335.3,4.298717948,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Lenyn Sosa","CHW",94,406,382,96,65,16,1,14,42,51,17,0,90,3,3,1,,2,1,0.250735,0.0419626,0.221509,0.18944,0.285441,0.40876,0.29938,0.694201,0.158025,2.86917,0.290539,-0.0244377,-0.655827,43.4644,-4.50767,90.5185,-0.680264,-1.33667,-5.217338979244232,-6.6866666078567505,0.211772,505.2900085449219,,,,,,,400.3,4.258510638,400.3,4.258510638,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Jacob Melton","TBR",34,147,134,30,19,6,0,4,17,16,11,0,39,1,1,0,,8,2,0.224156,0.0751347,0.265584,0.282904,0.286253,0.367124,0.286636,0.653376,0.142967,6.05711,0.283716,0.0203195,0.504984,14.216,-3.15318,81.1141,0.525304,0.525498,-2.7468114495277405,-0.24950218200683594,0.21109,674.8300170898438,,,,,,,134.6,3.958823529,134.6,3.958823529,,,,,,,,,,,,,,,,,,,"Jacob Melton","31661",689200
